query_id,reference_id
Q2004,
Q2005,
Q2006,
Q2007,
Q2008,
Q2009,
Q2010,
Q2011,
Q2012,
Q2013,
Q2014,
Q2015,
Q2016,
Q2017,
Q2018,
Q2019,
Q2020,
Q2021,R82941
Q2022,
Q2023,
Q2024,
Q2025,
Q2026,
Q2027,
Q2028,
Q2029,
Q2030,
Q2031,
Q2032,R72423
Q2033,
Q2034,
Q2035,R45203
Q2036,
Q2037,
Q2038,
Q2039,
Q2040,
Q2041,
Q2042,
Q2043,R03682
Q2044,
Q2045,
Q2046,R97178
Q2047,
Q2048,
Q2049,
Q2050,
Q2051,
Q2052,
Q2053,
Q2054,
Q2055,
Q2056,
Q2057,R54446
Q2058,
Q2059,
Q2060,R44953
Q2061,
Q2062,
Q2063,
Q2064,R52781
Q2065,
Q2066,
Q2067,
Q2068,
Q2069,R36125
Q2070,
Q2071,
Q2072,
Q2073,R47316
Q2074,
Q2075,R77851
Q2076,
Q2077,
Q2078,
Q2079,
Q2080,
Q2081,
Q2082,R51886
Q2083,
Q2084,
Q2085,
Q2086,
Q2087,
Q2088,
Q2089,
Q2090,R11024
Q2091,R52557
Q2092,
Q2093,
Q2094,
Q2095,R53896
Q2096,
Q2097,R52436
Q2098,
Q2099,
Q2100,
Q2101,
Q2102,
Q2103,
Q2104,R60156
Q2105,
Q2106,R47805
Q2107,R15980
Q2108,
Q2109,
Q2110,
Q2111,R65353
Q2112,
Q2113,
Q2114,
Q2115,
Q2116,
Q2117,R27476
Q2118,
Q2119,
Q2120,
Q2121,
Q2122,
Q2123,
Q2124,
Q2125,R11463
Q2126,
Q2127,
Q2128,R80394
Q2129,
Q2130,
Q2131,
Q2132,
Q2133,
Q2134,
Q2135,
Q2136,
Q2137,R79423
Q2138,
Q2139,R60106
Q2140,
Q2141,
Q2142,
Q2143,R41987
Q2144,
Q2145,
Q2146,
Q2147,
Q2148,
Q2149,
Q2150,
Q2151,
Q2152,R38982
Q2153,R29122
Q2154,
Q2155,
Q2156,
Q2157,
Q2158,
Q2159,
Q2160,
Q2161,R96431
Q2162,
Q2163,
Q2164,
Q2165,
Q2166,
Q2167,
Q2168,
Q2169,R45303
Q2170,
Q2171,R35552
Q2172,R38360
Q2173,R11899
Q2174,
Q2175,
Q2176,R18225
Q2177,R64459
Q2178,
Q2179,
Q2180,
Q2181,
Q2182,
Q2183,
Q2184,
Q2185,
Q2186,
Q2187,
Q2188,
Q2189,
Q2190,
Q2191,R22841
Q2192,R76400
Q2193,
Q2194,
Q2195,R78475
Q2196,
Q2197,R67284
Q2198,R13387
Q2199,
Q2200,R89940
Q2201,
Q2202,R71323
Q2203,
Q2204,
Q2205,
Q2206,
Q2207,
Q2208,
Q2209,
Q2210,R28119
Q2211,R15630
Q2212,
Q2213,
Q2214,R50601
Q2215,R43404
Q2216,
Q2217,
Q2218,
Q2219,
Q2220,
Q2221,
Q2222,
Q2223,R06443
Q2224,
Q2225,
Q2226,
Q2227,
Q2228,
Q2229,
Q2230,R55094
Q2231,R28694
Q2232,
Q2233,
Q2234,
Q2235,
Q2236,R90484
Q2237,R90234
Q2238,
Q2239,
Q2240,
Q2241,
Q2242,
Q2243,
Q2244,
Q2245,R84125
Q2246,
Q2247,
Q2248,
Q2249,
Q2250,
Q2251,R37939
Q2252,R81771
Q2253,
Q2254,
Q2255,
Q2256,
Q2257,
Q2258,
Q2259,
Q2260,R98863
Q2261,R35352
Q2262,R90836
Q2263,
Q2264,
Q2265,R31895
Q2266,R28492
Q2267,
Q2268,R18949
Q2269,
Q2270,
Q2271,
Q2272,R69754
Q2273,
Q2274,
Q2275,
Q2276,
Q2277,
Q2278,
Q2279,
Q2280,
Q2281,
Q2282,
Q2283,
Q2284,
Q2285,
Q2286,R70923
Q2287,
Q2288,
Q2289,R71973
Q2290,
Q2291,R16330
Q2292,R33821
Q2293,
Q2294,
Q2295,R35452
Q2296,
Q2297,
Q2298,
Q2299,
Q2300,
Q2301,
Q2302,
Q2303,
Q2304,
Q2305,
Q2306,
Q2307,
Q2308,R98057
Q2309,
Q2310,R26498
Q2311,R66784
Q2312,R36808
Q2313,R73636
Q2314,
Q2315,
Q2316,R52981
Q2317,
Q2318,
Q2319,
Q2320,
Q2321,
Q2322,
Q2323,
Q2324,
Q2325,
Q2326,
Q2327,
Q2328,
Q2329,
Q2330,R83925
Q2331,
Q2332,
Q2333,R11849
Q2334,R29676
Q2335,
Q2336,
Q2337,
Q2338,
Q2339,
Q2340,
Q2341,
Q2342,R27156
Q2343,
Q2344,
Q2345,
Q2346,
Q2347,
Q2348,R09605
Q2349,
Q2350,
Q2351,
Q2352,R68604
Q2353,R10161
Q2354,
Q2355,
Q2356,
Q2357,
Q2358,
Q2359,
Q2360,
Q2361,
Q2362,
Q2363,
Q2364,
Q2365,
Q2366,
Q2367,
Q2368,
Q2369,
Q2370,
Q2371,
Q2372,
Q2373,R74744
Q2374,
Q2375,
Q2376,
Q2377,
Q2378,
Q2379,
Q2380,
Q2381,
Q2382,
Q2383,
Q2384,
Q2385,
Q2386,
Q2387,
Q2388,
Q2389,
Q2390,
Q2391,
Q2392,
Q2393,
Q2394,
Q2395,
Q2396,
Q2397,
Q2398,R17083
Q2399,R81494
Q2400,
Q2401,
Q2402,
Q2403,
Q2404,
Q2405,
Q2406,
Q2407,
Q2408,
Q2409,
Q2410,R58767
Q2411,
Q2412,
Q2413,R69437
Q2414,R55344
Q2415,R48005
Q2416,
Q2417,R28844
Q2418,
Q2419,
Q2420,
Q2421,
Q2422,
Q2423,
Q2424,
Q2425,
Q2426,
Q2427,R12137
Q2428,
Q2429,
Q2430,
Q2431,
Q2432,
Q2433,
Q2434,
Q2435,
Q2436,
Q2437,
Q2438,
Q2439,R87871
Q2440,
Q2441,
Q2442,
Q2443,R08357
Q2444,R22019
Q2445,
Q2446,
Q2447,
Q2448,
Q2449,
Q2450,R59056
Q2451,R43054
Q2452,R84875
Q2453,
Q2454,R81394
Q2455,R15830
Q2456,R69554
Q2457,R10111
Q2458,
Q2459,
Q2460,
Q2461,
Q2462,
Q2463,
Q2464,
Q2465,
Q2466,R63121
Q2467,
Q2468,
Q2469,
Q2470,
Q2471,
Q2472,R40561
Q2473,
Q2474,
Q2475,R41837
Q2476,
Q2477,
Q2478,R75847
Q2479,
Q2480,
Q2481,
Q2482,
Q2483,
Q2484,
Q2485,R26398
Q2486,
Q2487,R44753
Q2488,
Q2489,R52931
Q2490,R79902
Q2491,
Q2492,
Q2493,
Q2494,
Q2495,R96828
Q2496,
Q2497,
Q2498,
Q2499,
Q2500,
Q2501,
Q2502,R35732
Q2503,
Q2504,
Q2505,
Q2506,
Q2507,
Q2508,
Q2509,
Q2510,
Q2511,
Q2512,
Q2513,
Q2514,
Q2515,
Q2516,
Q2517,
Q2518,
Q2519,
Q2520,R99213
Q2521,
Q2522,
Q2523,
Q2524,
Q2525,
Q2526,
Q2527,
Q2528,
Q2529,
Q2530,R10442
Q2531,
Q2532,
Q2533,
Q2534,
Q2535,
Q2536,R92373
Q2537,
Q2538,
Q2539,
Q2540,R15458
Q2541,
Q2542,
Q2543,
Q2544,
Q2545,
Q2546,
Q2547,R89290
Q2548,
Q2549,
Q2550,
Q2551,
Q2552,
Q2553,
Q2554,
Q2555,
Q2556,
Q2557,
Q2558,
Q2559,
Q2560,
Q2561,
Q2562,R53596
Q2563,
Q2564,
Q2565,
Q2566,
Q2567,
Q2568,
Q2569,
Q2570,R83366
Q2571,
Q2572,
Q2573,
Q2574,R30361
Q2575,
Q2576,
Q2577,
Q2578,
Q2579,R00260
Q2580,
Q2581,R34171
Q2582,
Q2583,
Q2584,
Q2585,
Q2586,
Q2587,
Q2588,R60877
Q2589,
Q2590,
Q2591,
Q2592,
Q2593,R15880
Q2594,
Q2595,
Q2596,R81044
Q2597,
Q2598,
Q2599,
Q2600,
Q2601,R30869
Q2602,
Q2603,
Q2604,
Q2605,R22941
Q2606,
Q2607,
Q2608,
Q2609,
Q2610,
Q2611,
Q2612,
Q2613,
Q2614,
Q2615,
Q2616,
Q2617,
Q2618,
Q2619,R06807
Q2620,
Q2621,
Q2622,
Q2623,R69087
Q2624,
Q2625,
Q2626,
Q2627,
Q2628,R16130
Q2629,R07957
Q2630,
Q2631,
Q2632,
Q2633,
Q2634,
Q2635,
Q2636,
Q2637,R78141
Q2638,
Q2639,
Q2640,
Q2641,
Q2642,
Q2643,
Q2644,
Q2645,
Q2646,
Q2647,
Q2648,
Q2649,R85899
Q2650,
Q2651,
Q2652,
Q2653,
Q2654,
Q2655,
Q2656,R11413
Q2657,
Q2658,
Q2659,
Q2660,
Q2661,
Q2662,
Q2663,
Q2664,
Q2665,
Q2666,R17433
Q2667,
Q2668,
Q2669,
Q2670,
Q2671,
Q2672,
Q2673,
Q2674,
Q2675,R23191
Q2676,
Q2677,
Q2678,
Q2679,
Q2680,
Q2681,
Q2682,
Q2683,
Q2684,
Q2685,
Q2686,
Q2687,
Q2688,
Q2689,
Q2690,
Q2691,
Q2692,
Q2693,
Q2694,R30769
Q2695,
Q2696,
Q2697,
Q2698,
Q2699,
Q2700,
Q2701,
Q2702,
Q2703,
Q2704,R33184
Q2705,
Q2706,
Q2707,
Q2708,
Q2709,
Q2710,
Q2711,
Q2712,
Q2713,
Q2714,
Q2715,
Q2716,
Q2717,R63559
Q2718,
Q2719,R51536
Q2720,
Q2721,
Q2722,
Q2723,
Q2724,R28594
Q2725,
Q2726,
Q2727,
Q2728,
Q2729,
Q2730,
Q2731,
Q2732,R38410
Q2733,
Q2734,
Q2735,
Q2736,
Q2737,
Q2738,
Q2739,
Q2740,
Q2741,
Q2742,
Q2743,
Q2744,
Q2745,
Q2746,R15004
Q2747,R74186
Q2748,
Q2749,
Q2750,
Q2751,
Q2752,
Q2753,
Q2754,
Q2755,
Q2756,
Q2757,
Q2758,
Q2759,R44803
Q2760,
Q2761,
Q2762,R86539
Q2763,
Q2764,
Q2765,
Q2766,
Q2767,
Q2768,
Q2769,
Q2770,R77651
Q2771,
Q2772,
Q2773,
Q2774,R97078
Q2775,R65303
Q2776,
Q2777,
Q2778,
Q2779,R45253
Q2780,
Q2781,R34268
Q2782,
Q2783,
Q2784,
Q2785,R09655
Q2786,
Q2787,
Q2788,R85591
Q2789,
Q2790,
Q2791,
Q2792,
Q2793,
Q2794,
Q2795,
Q2796,
Q2797,
Q2798,R66734
Q2799,
Q2800,
Q2801,
Q2802,
Q2803,
Q2804,
Q2805,
Q2806,
Q2807,
Q2808,R87771
Q2809,
Q2810,R24742
Q2811,
Q2812,
Q2813,
Q2814,
Q2815,
Q2816,R19881
Q2817,
Q2818,
Q2819,
Q2820,
Q2821,
Q2822,R89240
Q2823,
Q2824,
Q2825,
Q2826,
Q2827,
Q2828,
Q2829,R20819
Q2830,
Q2831,
Q2832,
Q2833,
Q2834,
Q2835,
Q2836,R82021
Q2837,
Q2838,
Q2839,
Q2840,
Q2841,
Q2842,
Q2843,
Q2844,
Q2845,
Q2846,
Q2847,
Q2848,
Q2849,
Q2850,
Q2851,
Q2852,
Q2853,
Q2854,
Q2855,
Q2856,
Q2857,
Q2858,
Q2859,
Q2860,
Q2861,
Q2862,
Q2863,
Q2864,R23942
Q2865,
Q2866,
Q2867,R39761
Q2868,R94579
Q2869,
Q2870,
Q2871,
Q2872,
Q2873,
Q2874,
Q2875,
Q2876,
Q2877,
Q2878,
Q2879,R96175
Q2880,R96978
Q2881,R19649
Q2882,
Q2883,
Q2884,
Q2885,
Q2886,R37158
Q2887,
Q2888,R48175
Q2889,
Q2890,
Q2891,
Q2892,
Q2893,
Q2894,
Q2895,R28906
Q2896,
Q2897,
Q2898,
Q2899,
Q2900,
Q2901,
Q2902,
Q2903,
Q2904,
Q2905,R27256
Q2906,R74286
Q2907,
Q2908,
Q2909,
Q2910,
Q2911,
Q2912,
Q2913,
Q2914,
Q2915,R13587
Q2916,
Q2917,
Q2918,
Q2919,
Q2920,
Q2921,
Q2922,R76700
Q2923,
Q2924,
Q2925,R73567
Q2926,
Q2927,
Q2928,R14664
Q2929,
Q2930,
Q2931,
Q2932,R12637
Q2933,
Q2934,
Q2935,R07457
Q2936,
Q2937,
Q2938,R64712
Q2939,
Q2940,
Q2941,
Q2942,R07057
Q2943,
Q2944,
Q2945,
Q2946,R86249
Q2947,
Q2948,
Q2949,
Q2950,
Q2951,
Q2952,R87621
Q2953,
Q2954,R71173
Q2955,
Q2956,
Q2957,
Q2958,
Q2959,
Q2960,
Q2961,
Q2962,R31545
Q2963,
Q2964,
Q2965,
Q2966,R91928
Q2967,
Q2968,
Q2969,
Q2970,
Q2971,
Q2972,
Q2973,
Q2974,
Q2975,
Q2976,R82341
Q2977,
Q2978,
Q2979,
Q2980,R27782
Q2981,
Q2982,
Q2983,
Q2984,
Q2985,
Q2986,
Q2987,
Q2988,
Q2989,
Q2990,
Q2991,
Q2992,R32266
Q2993,
Q2994,
Q2995,R41280
Q2996,
Q2997,
Q2998,
Q2999,
Q3000,
Q3001,
Q3002,
Q3003,
Q3004,
Q3005,
Q3006,
Q3007,
Q3008,R67784
Q3009,
Q3010,
Q3011,
Q3012,R82491
Q3013,
Q3014,
Q3015,R06294
Q3016,
Q3017,
Q3018,
Q3019,
Q3020,
Q3021,
Q3022,
Q3023,
Q3024,
Q3025,R72273
Q3026,
Q3027,R70256
Q3028,
Q3029,
Q3030,
Q3031,
Q3032,R07657
Q3033,
Q3034,
Q3035,R11313
Q3036,
Q3037,
Q3038,
Q3039,
Q3040,
Q3041,
Q3042,
Q3043,
Q3044,
Q3045,R26148
Q3046,
Q3047,
Q3048,
Q3049,
Q3050,
Q3051,R78602
Q3052,R11749
Q3053,
Q3054,
Q3055,R47516
Q3056,
Q3057,
Q3058,
Q3059,
Q3060,
Q3061,
Q3062,
Q3063,R64109
Q3064,
Q3065,
Q3066,
Q3067,R20281
Q3068,
Q3069,
Q3070,
Q3071,
Q3072,
Q3073,
Q3074,R19349
Q3075,R95655
Q3076,
Q3077,
Q3078,
Q3079,R48075
Q3080,
Q3081,
Q3082,
Q3083,
Q3084,
Q3085,
Q3086,
Q3087,R65744
Q3088,
Q3089,
Q3090,
Q3091,
Q3092,
Q3093,
Q3094,
Q3095,
Q3096,R77350
Q3097,
Q3098,
Q3099,
Q3100,R58151
Q3101,
Q3102,
Q3103,
Q3104,
Q3105,
Q3106,R13987
Q3107,
Q3108,
Q3109,
Q3110,R14187
Q3111,
Q3112,
Q3113,R67184
Q3114,
Q3115,
Q3116,
Q3117,
Q3118,
Q3119,
Q3120,
Q3121,R92573
Q3122,R35975
Q3123,
Q3124,R28269
Q3125,R12737
Q3126,
Q3127,
Q3128,
Q3129,R10924
Q3130,
Q3131,R20919
Q3132,R94125
Q3133,
Q3134,
Q3135,
Q3136,
Q3137,
Q3138,
Q3139,
Q3140,
Q3141,R82121
Q3142,
Q3143,
Q3144,R26548
Q3145,R56115
Q3146,
Q3147,R18999
Q3148,
Q3149,R55144
Q3150,
Q3151,
Q3152,R70357
Q3153,
Q3154,R02239
Q3155,
Q3156,
Q3157,
Q3158,
Q3159,
Q3160,
Q3161,
Q3162,
Q3163,
Q3164,
Q3165,
Q3166,
Q3167,
Q3168,
Q3169,
Q3170,
Q3171,
Q3172,
Q3173,
Q3174,
Q3175,
Q3176,
Q3177,
Q3178,
Q3179,
Q3180,
Q3181,R73686
Q3182,
Q3183,R21119
Q3184,R90584
Q3185,
Q3186,
Q3187,
Q3188,
Q3189,
Q3190,
Q3191,
Q3192,
Q3193,
Q3194,
Q3195,R31445
Q3196,
Q3197,R12687
Q3198,
Q3199,
Q3200,
Q3201,
Q3202,
Q3203,R16983
Q3204,
Q3205,R97857
Q3206,
Q3207,
Q3208,R29106
Q3209,
Q3210,
Q3211,R78552
Q3212,
Q3213,R95340
Q3214,
Q3215,
Q3216,
Q3217,
Q3218,
Q3219,
Q3220,
Q3221,
Q3222,
Q3223,
Q3224,R56065
Q3225,
Q3226,
Q3227,
Q3228,
Q3229,
Q3230,
Q3231,R30669
Q3232,
Q3233,
Q3234,R42554
Q3235,
Q3236,
Q3237,
Q3238,
Q3239,
Q3240,
Q3241,
Q3242,
Q3243,R32666
Q3244,
Q3245,
Q3246,R18544
Q3247,
Q3248,
Q3249,
Q3250,
Q3251,
Q3252,
Q3253,
Q3254,R60674
Q3255,R80494
Q3256,R15580
Q3257,
Q3258,
Q3259,
Q3260,
Q3261,
Q3262,
Q3263,
Q3264,
Q3265,
Q3266,
Q3267,R31235
Q3268,
Q3269,
Q3270,
Q3271,
Q3272,R39361
Q3273,
Q3274,
Q3275,
Q3276,
Q3277,R97657
Q3278,
Q3279,
Q3280,R82641
Q3281,
Q3282,R22741
Q3283,
Q3284,R56416
Q3285,
Q3286,
Q3287,R47266
Q3288,
Q3289,
Q3290,
Q3291,
Q3292,
Q3293,
Q3294,
Q3295,R42264
Q3296,
Q3297,
Q3298,
Q3299,
Q3300,R52236
Q3301,
Q3302,
Q3303,
Q3304,
Q3305,
Q3306,
Q3307,
Q3308,
Q3309,
Q3310,
Q3311,
Q3312,
Q3313,
Q3314,
Q3315,
Q3316,R23842
Q3317,
Q3318,R55044
Q3319,
Q3320,
Q3321,
Q3322,
Q3323,
Q3324,
Q3325,R99631
Q3326,
Q3327,
Q3328,R07257
Q3329,
Q3330,
Q3331,
Q3332,
Q3333,R19799
Q3334,
Q3335,
Q3336,
Q3337,
Q3338,
Q3339,
Q3340,R70407
Q3341,
Q3342,
Q3343,
Q3344,
Q3345,
Q3346,R99480
Q3347,R47955
Q3348,
Q3349,
Q3350,R74644
Q3351,R67134
Q3352,
Q3353,
Q3354,
Q3355,
Q3356,R24042
Q3357,
Q3358,
Q3359,
Q3360,
Q3361,
Q3362,R16633
Q3363,
Q3364,
Q3365,
Q3366,
Q3367,
Q3368,R08679
Q3369,
Q3370,
Q3371,
Q3372,
Q3373,
Q3374,R72323
Q3375,
Q3376,
Q3377,
Q3378,
Q3379,
Q3380,R87269
Q3381,R25648
Q3382,
Q3383,
Q3384,
Q3385,
Q3386,R99444
Q3387,
Q3388,
Q3389,
Q3390,
Q3391,R95440
Q3392,R53131
Q3393,
Q3394,
Q3395,R58167
Q3396,R48534
Q3397,
Q3398,R14037
Q3399,
Q3400,R17283
Q3401,
Q3402,
Q3403,
Q3404,
Q3405,
Q3406,
Q3407,
Q3408,
Q3409,
Q3410,
Q3411,
Q3412,
Q3413,
Q3414,
Q3415,
Q3416,
Q3417,
Q3418,
Q3419,
Q3420,
Q3421,R86639
Q3422,
Q3423,R99263
Q3424,R68284
Q3425,R71723
Q3426,
Q3427,
Q3428,
Q3429,
Q3430,
Q3431,
Q3432,
Q3433,R73517
Q3434,
Q3435,
Q3436,
Q3437,
Q3438,
Q3439,
Q3440,R63337
Q3441,
Q3442,
Q3443,
Q3444,R64775
Q3445,
Q3446,R29006
Q3447,R47416
Q3448,
Q3449,
Q3450,
Q3451,
Q3452,
Q3453,
Q3454,R45353
Q3455,
Q3456,
Q3457,
Q3458,R46260
Q3459,
Q3460,
Q3461,
Q3462,
Q3463,
Q3464,R72373
Q3465,
Q3466,
Q3467,R86199
Q3468,
Q3469,
Q3470,
Q3471,
Q3472,
Q3473,
Q3474,R48525
Q3475,
Q3476,
Q3477,R86969
Q3478,
Q3479,
Q3480,
Q3481,
Q3482,
Q3483,
Q3484,
Q3485,
Q3486,
Q3487,
Q3488,
Q3489,
Q3490,
Q3491,
Q3492,
Q3493,
Q3494,
Q3495,
Q3496,
Q3497,
Q3498,
Q3499,
Q3500,R56666
Q3501,
Q3502,R10542
Q3503,
Q3504,R07157
Q3505,
Q3506,R48375
Q3507,
Q3508,R59756
Q3509,
Q3510,
Q3511,
Q3512,
Q3513,
Q3514,
Q3515,R19449
Q3516,
Q3517,
Q3518,
Q3519,
Q3520,R54246
Q3521,
Q3522,R86589
Q3523,
Q3524,
Q3525,
Q3526,
Q3527,
Q3528,
Q3529,
Q3530,
Q3531,R74236
Q3532,R83616
Q3533,
Q3534,
Q3535,R96678
Q3536,
Q3537,
Q3538,
Q3539,
Q3540,
Q3541,R72695
Q3542,
Q3543,
Q3544,
Q3545,
Q3546,R57521
Q3547,R15358
Q3548,R97707
Q3549,
Q3550,R70523
Q3551,
Q3552,
Q3553,R14614
Q3554,
Q3555,
Q3556,
Q3557,
Q3558,
Q3559,
Q3560,
Q3561,
Q3562,
Q3563,R20669
Q3564,
Q3565,
Q3566,
Q3567,
Q3568,
Q3569,
Q3570,
Q3571,
Q3572,
Q3573,R51001
Q3574,
Q3575,
Q3576,
Q3577,
Q3578,
Q3579,
Q3580,
Q3581,R46564
Q3582,R29272
Q3583,
Q3584,R48584
Q3585,R80252
Q3586,R91312
Q3587,
Q3588,
Q3589,R30311
Q3590,
Q3591,
Q3592,
Q3593,
Q3594,
Q3595,R92028
Q3596,R15480
Q3597,
Q3598,
Q3599,
Q3600,
Q3601,
Q3602,
Q3603,
Q3604,R47064
Q3605,
Q3606,
Q3607,
Q3608,
Q3609,
Q3610,
Q3611,
Q3612,
Q3613,
Q3614,R82291
Q3615,
Q3616,
Q3617,
Q3618,R86819
Q3619,
Q3620,R61169
Q3621,R57371
Q3622,
Q3623,
Q3624,
Q3625,R28542
Q3626,R54844
Q3627,R07207
Q3628,
Q3629,
Q3630,
Q3631,
Q3632,
Q3633,
Q3634,R98963
Q3635,R53331
Q3636,
Q3637,
Q3638,R72743
Q3639,
Q3640,R50047
Q3641,
Q3642,
Q3643,R11563
Q3644,
Q3645,R84825
Q3646,
Q3647,
Q3648,
Q3649,
Q3650,
Q3651,
Q3652,
Q3653,R58567
Q3654,R40930
Q3655,
Q3656,
Q3657,R69237
Q3658,R31135
Q3659,
Q3660,
Q3661,
Q3662,
Q3663,
Q3664,
Q3665,
Q3666,
Q3667,
Q3668,
Q3669,
Q3670,
Q3671,
Q3672,
Q3673,R85291
Q3674,
Q3675,
Q3676,
Q3677,
Q3678,
Q3679,R59956
Q3680,
Q3681,
Q3682,
Q3683,R97338
Q3684,
Q3685,
Q3686,
Q3687,R89790
Q3688,
Q3689,R60006
Q3690,
Q3691,
Q3692,
Q3693,
Q3694,
Q3695,
Q3696,
Q3697,
Q3698,
Q3699,
Q3700,
Q3701,R14714
Q3702,
Q3703,R56165
Q3704,
Q3705,
Q3706,
Q3707,
Q3708,R95390
Q3709,
Q3710,
Q3711,
Q3712,
Q3713,
Q3714,
Q3715,
Q3716,
Q3717,R10392
Q3718,R51373
Q3719,
Q3720,
Q3721,
Q3722,
Q3723,
Q3724,
Q3725,
Q3726,
Q3727,
Q3728,
Q3729,
Q3730,
Q3731,
Q3732,
Q3733,
Q3734,
Q3735,
Q3736,R24492
Q3737,R26948
Q3738,
Q3739,R28369
Q3740,R88721
Q3741,
Q3742,R13137
Q3743,
Q3744,
Q3745,
Q3746,
Q3747,
Q3748,
Q3749,
Q3750,
Q3751,R37208
Q3752,
Q3753,R39811
Q3754,
Q3755,
Q3756,
Q3757,
Q3758,
Q3759,
Q3760,
Q3761,R65025
Q3762,
Q3763,
Q3764,
Q3765,
Q3766,
Q3767,
Q3768,
Q3769,
Q3770,
Q3771,
Q3772,
Q3773,R88971
Q3774,
Q3775,R26048
Q3776,
Q3777,
Q3778,R68034
Q3779,
Q3780,
Q3781,
Q3782,
Q3783,R60724
Q3784,
Q3785,
Q3786,
Q3787,
Q3788,
Q3789,
Q3790,
Q3791,R28744
Q3792,
Q3793,
Q3794,
Q3795,
Q3796,
Q3797,
Q3798,
Q3799,
Q3800,
Q3801,
Q3802,
Q3803,
Q3804,
Q3805,
Q3806,
Q3807,R13837
Q3808,
Q3809,R49134
Q3810,
Q3811,
Q3812,
Q3813,
Q3814,
Q3815,
Q3816,R06343
Q3817,
Q3818,
Q3819,
Q3820,R70973
Q3821,R68801
Q3822,R64359
Q3823,
Q3824,
Q3825,R96275
Q3826,
Q3827,
Q3828,
Q3829,
Q3830,
Q3831,
Q3832,R98913
Q3833,
Q3834,
Q3835,
Q3836,
Q3837,
Q3838,
Q3839,
Q3840,R22369
Q3841,
Q3842,R10492
Q3843,
Q3844,
Q3845,
Q3846,
Q3847,
Q3848,R36908
Q3849,
Q3850,
Q3851,
Q3852,
Q3853,R22991
Q3854,
Q3855,
Q3856,
Q3857,
Q3858,
Q3859,R82391
Q3860,
Q3861,
Q3862,
Q3863,R30111
Q3864,R81921
Q3865,
Q3866,R25398
Q3867,
Q3868,
Q3869,
Q3870,
Q3871,
Q3872,
Q3873,
Q3874,
Q3875,
Q3876,
Q3877,R78820
Q3878,
Q3879,
Q3880,R88121
Q3881,
Q3882,
Q3883,
Q3884,
Q3885,
Q3886,R30076
Q3887,
Q3888,
Q3889,
Q3890,
Q3891,
Q3892,
Q3893,
Q3894,
Q3895,R66484
Q3896,
Q3897,
Q3898,
Q3899,
Q3900,
Q3901,
Q3902,
Q3903,
Q3904,
Q3905,
Q3906,
Q3907,
Q3908,
Q3909,R21669
Q3910,
Q3911,
Q3912,
Q3913,
Q3914,
Q3915,
Q3916,
Q3917,
Q3918,
Q3919,R92978
Q3920,
Q3921,
Q3922,
Q3923,
Q3924,
Q3925,
Q3926,
Q3927,
Q3928,
Q3929,
Q3930,
Q3931,R07307
Q3932,
Q3933,
Q3934,
Q3935,R51986
Q3936,
Q3937,
Q3938,
Q3939,R78652
Q3940,
Q3941,
Q3942,
Q3943,
Q3944,
Q3945,
Q3946,
Q3947,
Q3948,
Q3949,
Q3950,R94679
Q3951,R23742
Q3952,
Q3953,
Q3954,
Q3955,
Q3956,
Q3957,
Q3958,
Q3959,
Q3960,
Q3961,
Q3962,
Q3963,
Q3964,
Q3965,
Q3966,R38582
Q3967,R63809
Q3968,
Q3969,
Q3970,
Q3971,
Q3972,
Q3973,
Q3974,
Q3975,
Q3976,
Q3977,
Q3978,R81821
Q3979,
Q3980,
Q3981,
Q3982,
Q3983,
Q3984,
Q3985,
Q3986,
Q3987,
Q3988,
Q3989,
Q3990,
Q3991,
Q3992,
Q3993,
Q3994,
Q3995,
Q3996,
Q3997,
Q3998,
Q3999,
Q4000,
Q4001,R85749
Q4002,
Q4003,
Q4004,
Q4005,
Q4006,
Q4007,
Q4008,
Q4009,
Q4010,
Q4011,
Q4012,
Q4013,
Q4014,
Q4015,
