query_id,reference_id
Q4016,
Q4017,
Q4018,
Q4019,
Q4020,
Q4021,
Q4022,
Q4023,
Q4024,
Q4025,R17533
Q4026,
Q4027,
Q4028,
Q4029,
Q4030,R22219
Q4031,R12187
Q4032,R68134
Q4033,
Q4034,
Q4035,
Q4036,R59606
Q4037,
Q4038,
Q4039,
Q4040,
Q4041,
Q4042,
Q4043,R09405
Q4044,
Q4045,
Q4046,
Q4047,
Q4048,
Q4049,
Q4050,
Q4051,
Q4052,
Q4053,
Q4054,
Q4055,
Q4056,
Q4057,
Q4058,
Q4059,
Q4060,R41937
Q4061,R38310
Q4062,
Q4063,
Q4064,
Q4065,R86346
Q4066,
Q4067,R44427
Q4068,
Q4069,
Q4070,
Q4071,
Q4072,R42754
Q4073,R77500
Q4074,
Q4075,R91362
Q4076,
Q4077,R18036
Q4078,
Q4079,
Q4080,R65984
Q4081,
Q4082,R36726
Q4083,
Q4084,
Q4085,
Q4086,
Q4087,
Q4088,
Q4089,R58517
Q4090,
Q4091,
Q4092,
Q4093,
Q4094,
Q4095,R59306
Q4096,R72223
Q4097,R95755
Q4098,
Q4099,
Q4100,R71123
Q4101,
Q4102,
Q4103,
Q4104,R46145
Q4105,
Q4106,
Q4107,R62652
Q4108,
Q4109,R57234
Q4110,
Q4111,
Q4112,
Q4113,R56903
Q4114,R37680
Q4115,
Q4116,
Q4117,R22641
Q4118,R69487
Q4119,R15780
Q4120,
Q4121,R99163
Q4122,R97588
Q4123,
Q4124,
Q4125,
Q4126,
Q4127,
Q4128,
Q4129,
Q4130,
Q4131,
Q4132,R18444
Q4133,
Q4134,
Q4135,
Q4136,
Q4137,
Q4138,
Q4139,
Q4140,
Q4141,
Q4142,R42904
Q4143,
Q4144,
Q4145,R85641
Q4146,
Q4147,
Q4148,R31085
Q4149,
Q4150,R86689
Q4151,
Q4152,
Q4153,
Q4154,
Q4155,
Q4156,
Q4157,
Q4158,
Q4159,
Q4160,
Q4161,
Q4162,
Q4163,
Q4164,R14954
Q4165,
Q4166,
Q4167,
Q4168,
Q4169,
Q4170,
Q4171,
Q4172,R44577
Q4173,
Q4174,
Q4175,
Q4176,
Q4177,
Q4178,
Q4179,
Q4180,R77200
Q4181,R62552
Q4182,
Q4183,
Q4184,
Q4185,
Q4186,R30819
Q4187,
Q4188,
Q4189,
Q4190,
Q4191,
Q4192,
Q4193,
Q4194,R34745
Q4195,
Q4196,
Q4197,
Q4198,
Q4199,R63071
Q4200,R18175
Q4201,R63221
Q4202,
Q4203,
Q4204,R38932
Q4205,R51014
Q4206,
Q4207,
Q4208,
Q4209,R16080
Q4210,
Q4211,
Q4212,
Q4213,
Q4214,
Q4215,
Q4216,
Q4217,R70306
Q4218,
Q4219,
Q4220,R43004
Q4221,
Q4222,
Q4223,
Q4224,
Q4225,
Q4226,
Q4227,
Q4228,
Q4229,
Q4230,
Q4231,
Q4232,R58217
Q4233,
Q4234,
Q4235,
Q4236,
Q4237,
Q4238,
Q4239,
Q4240,
Q4241,
Q4242,
Q4243,
Q4244,
Q4245,
Q4246,
Q4247,R37630
Q4248,
Q4249,
Q4250,
Q4251,
Q4252,R14087
Q4253,
Q4254,
Q4255,
Q4256,
Q4257,
Q4258,
Q4259,R46414
Q4260,
Q4261,
Q4262,
Q4263,
Q4264,
Q4265,
Q4266,
Q4267,R13537
Q4268,R65894
Q4269,R93278
Q4270,
Q4271,
Q4272,
Q4273,
Q4274,
Q4275,
Q4276,
Q4277,
Q4278,
Q4279,
Q4280,
Q4281,R65794
Q4282,R83784
Q4283,R54396
Q4284,
Q4285,
Q4286,
Q4287,
Q4288,
Q4289,
Q4290,
Q4291,
Q4292,R73986
Q4293,R49604
Q4294,
Q4295,
Q4296,R78823
Q4297,
Q4298,
Q4299,
Q4300,
Q4301,
Q4302,
Q4303,
Q4304,
Q4305,R27682
Q4306,R57571
Q4307,
Q4308,
Q4309,R31385
Q4310,
Q4311,
Q4312,
Q4313,
Q4314,
Q4315,
Q4316,
Q4317,
Q4318,
Q4319,R47905
Q4320,
Q4321,
Q4322,
Q4323,
Q4324,
Q4325,
Q4326,
Q4327,
Q4328,
Q4329,
Q4330,
Q4331,
Q4332,
Q4333,
Q4334,
Q4335,
Q4336,
Q4337,
Q4338,
Q4339,
Q4340,
Q4341,R38882
Q4342,
Q4343,
Q4344,
Q4345,R71673
Q4346,
Q4347,R55294
Q4348,
Q4349,
Q4350,
Q4351,
Q4352,
Q4353,R69137
Q4354,R70457
Q4355,
Q4356,
Q4357,
Q4358,
Q4359,R25898
Q4360,
Q4361,
Q4362,R21019
Q4363,
Q4364,
Q4365,
Q4366,
Q4367,
Q4368,
Q4369,
Q4370,
Q4371,
Q4372,
Q4373,R83091
Q4374,
Q4375,
Q4376,
Q4377,
Q4378,R24692
Q4379,
Q4380,
Q4381,R45453
Q4382,
Q4383,R71573
Q4384,
Q4385,
Q4386,
Q4387,
Q4388,
Q4389,
Q4390,
Q4391,
Q4392,
Q4393,
Q4394,
Q4395,R72545
Q4396,
Q4397,
Q4398,
Q4399,
Q4400,
Q4401,
Q4402,
Q4403,
Q4404,
Q4405,R09055
Q4406,
Q4407,
Q4408,
Q4409,R49728
Q4410,
Q4411,
Q4412,
Q4413,
Q4414,
Q4415,R44227
Q4416,
Q4417,R32784
Q4418,R86496
Q4419,
Q4420,
Q4421,
Q4422,
Q4423,
Q4424,
Q4425,
Q4426,
Q4427,
Q4428,
Q4429,
Q4430,
Q4431,R69954
Q4432,
Q4433,R14764
Q4434,
Q4435,
Q4436,
Q4437,R36075
Q4438,
Q4439,
Q4440,
Q4441,
Q4442,
Q4443,
Q4444,R56466
Q4445,R65103
Q4446,
Q4447,
Q4448,
Q4449,
Q4450,
Q4451,R89590
Q4452,
Q4453,
Q4454,R79023
Q4455,
Q4456,
Q4457,
Q4458,
Q4459,
Q4460,
Q4461,
Q4462,
Q4463,
Q4464,
Q4465,
Q4466,
Q4467,
Q4468,
Q4469,
Q4470,
Q4471,
Q4472,
Q4473,
Q4474,
Q4475,
Q4476,
Q4477,
Q4478,
Q4479,R74486
Q4480,
Q4481,
Q4482,
Q4483,
Q4484,
Q4485,R48884
Q4486,
Q4487,
Q4488,
Q4489,
Q4490,R72993
Q4491,
Q4492,
Q4493,
Q4494,
Q4495,
Q4496,
Q4497,R81521
Q4498,
Q4499,
Q4500,
Q4501,R40161
Q4502,
Q4503,
Q4504,R42704
Q4505,
Q4506,
Q4507,R45603
Q4508,
Q4509,
Q4510,
Q4511,R60474
Q4512,
Q4513,
Q4514,
Q4515,R92523
Q4516,
Q4517,
Q4518,
Q4519,
Q4520,
Q4521,
Q4522,
Q4523,
Q4524,
Q4525,R95855
Q4526,R83316
Q4527,
Q4528,R98424
Q4529,
Q4530,
Q4531,
Q4532,
Q4533,
Q4534,
Q4535,
Q4536,
Q4537,
Q4538,
Q4539,
Q4540,
Q4541,R73119
Q4542,
Q4543,
Q4544,
Q4545,
Q4546,
Q4547,
Q4548,
Q4549,R51586
Q4550,
Q4551,R73367
Q4552,
Q4553,
Q4554,R38632
Q4555,
Q4556,
Q4557,
Q4558,
Q4559,
Q4560,
Q4561,
Q4562,R48275
Q4563,
Q4564,
Q4565,R89040
Q4566,
Q4567,
Q4568,
Q4569,
Q4570,
Q4571,
Q4572,
Q4573,R11649
Q4574,
Q4575,
Q4576,
Q4577,R63959
Q4578,
Q4579,
Q4580,R19599
Q4581,
Q4582,R38210
Q4583,
Q4584,
Q4585,
Q4586,R30211
Q4587,R38682
Q4588,
Q4589,
Q4590,
Q4591,R94175
Q4592,
Q4593,R32884
Q4594,R83141
Q4595,
Q4596,
Q4597,
Q4598,
Q4599,
Q4600,
Q4601,
Q4602,
Q4603,
Q4604,
Q4605,
Q4606,
Q4607,
Q4608,R94074
Q4609,
Q4610,
Q4611,
Q4612,
Q4613,
Q4614,R85691
Q4615,
Q4616,
Q4617,
Q4618,
Q4619,
Q4620,R96075
Q4621,
Q4622,
Q4623,R97538
Q4624,R57671
Q4625,
Q4626,
Q4627,
Q4628,
Q4629,
Q4630,
Q4631,
Q4632,R94785
Q4633,
Q4634,
Q4635,
Q4636,
Q4637,
Q4638,
Q4639,
Q4640,
Q4641,R76900
Q4642,
Q4643,
Q4644,
Q4645,
Q4646,
Q4647,
Q4648,
Q4649,
Q4650,R32984
Q4651,
Q4652,
Q4653,
Q4654,
Q4655,R84075
Q4656,
Q4657,
Q4658,
Q4659,
Q4660,
Q4661,R33771
Q4662,
Q4663,
Q4664,
Q4665,
Q4666,
Q4667,
Q4668,R94361
Q4669,
Q4670,
Q4671,
Q4672,
Q4673,
Q4674,
Q4675,
Q4676,
Q4677,R46360
Q4678,
Q4679,R96728
Q4680,
Q4681,
Q4682,
Q4683,
Q4684,
Q4685,
Q4686,
Q4687,R80594
Q4688,
Q4689,
Q4690,
Q4691,
Q4692,
Q4693,R65403
Q4694,
Q4695,
Q4696,R43354
Q4697,R54546
Q4698,
Q4699,
Q4700,
Q4701,
Q4702,
Q4703,
Q4704,
Q4705,
Q4706,
Q4707,
Q4708,
Q4709,
Q4710,
Q4711,
Q4712,
Q4713,
Q4714,
Q4715,
Q4716,
Q4717,R75097
Q4718,
Q4719,
Q4720,R68484
Q4721,
Q4722,
Q4723,
Q4724,
Q4725,
Q4726,
Q4727,
Q4728,
Q4729,
Q4730,
Q4731,
Q4732,
Q4733,
Q4734,R55815
Q4735,R65553
Q4736,
Q4737,
Q4738,
Q4739,
Q4740,
Q4741,
Q4742,R36025
Q4743,
Q4744,
Q4745,
Q4746,
Q4747,
Q4748,
Q4749,
Q4750,
Q4751,
Q4752,
Q4753,
Q4754,
Q4755,
Q4756,R41180
Q4757,
Q4758,
Q4759,
Q4760,
Q4761,R64725
Q4762,
Q4763,
Q4764,
Q4765,
Q4766,R85699
Q4767,
Q4768,
Q4769,
Q4770,
Q4771,
Q4772,
Q4773,R68901
Q4774,
Q4775,
Q4776,
Q4777,
Q4778,
Q4779,R12337
Q4780,
Q4781,R56616
Q4782,
Q4783,
Q4784,R24592
Q4785,
Q4786,R27882
Q4787,
Q4788,R74586
Q4789,
Q4790,
Q4791,
Q4792,
Q4793,
Q4794,
Q4795,
Q4796,R24542
Q4797,
Q4798,
Q4799,
Q4800,R68234
Q4801,
Q4802,
Q4803,
Q4804,
Q4805,
Q4806,
Q4807,
Q4808,
Q4809,
Q4810,
Q4811,
Q4812,
Q4813,
Q4814,
Q4815,R21319
Q4816,
Q4817,R72843
Q4818,
Q4819,
Q4820,
Q4821,
Q4822,R45735
Q4823,
Q4824,R78525
Q4825,
Q4826,
Q4827,
Q4828,
Q4829,
Q4830,
Q4831,
Q4832,
Q4833,
Q4834,R13687
Q4835,
Q4836,
Q4837,R73317
Q4838,R23792
Q4839,R78425
Q4840,
Q4841,
Q4842,R40311
Q4843,
Q4844,
Q4845,
Q4846,
Q4847,
Q4848,R08879
Q4849,
Q4850,
Q4851,
Q4852,
Q4853,
Q4854,R75997
Q4855,
Q4856,R60927
Q4857,R56820
Q4858,
Q4859,
Q4860,
Q4861,
Q4862,
Q4863,
Q4864,
Q4865,R53846
Q4866,
Q4867,R98613
Q4868,
Q4869,R16030
Q4870,R29429
Q4871,
Q4872,
Q4873,
Q4874,R23141
Q4875,R55594
Q4876,R61954
Q4877,
Q4878,R66984
Q4879,
Q4880,
Q4881,
Q4882,
Q4883,R87374
Q4884,
Q4885,
Q4886,
Q4887,
Q4888,
Q4889,R73219
Q4890,
Q4891,
Q4892,
Q4893,
Q4894,
Q4895,
Q4896,
Q4897,
Q4898,
Q4899,
Q4900,
Q4901,R34395
Q4902,
Q4903,
Q4904,
Q4905,
Q4906,R75447
Q4907,
Q4908,R79623
Q4909,R25148
Q4910,
Q4911,
Q4912,
Q4913,
Q4914,
Q4915,R49704
Q4916,
Q4917,R98513
Q4918,R07407
Q4919,
Q4920,
Q4921,
Q4922,
Q4923,
Q4924,R96375
Q4925,
Q4926,
Q4927,
Q4928,
Q4929,R66284
Q4930,
Q4931,
Q4932,R58001
Q4933,
Q4934,
Q4935,
Q4936,
Q4937,
Q4938,R42854
Q4939,
Q4940,
Q4941,
Q4942,
Q4943,
Q4944,
Q4945,
Q4946,R38260
Q4947,
Q4948,
Q4949,
Q4950,R87671
Q4951,
Q4952,R92823
Q4953,
Q4954,
Q4955,R84233
Q4956,
Q4957,
Q4958,
Q4959,R91512
Q4960,
Q4961,
Q4962,
Q4963,
Q4964,
Q4965,
Q4966,R84283
Q4967,
Q4968,
Q4969,
Q4970,
Q4971,
Q4972,
Q4973,
Q4974,R56770
Q4975,
Q4976,
Q4977,
Q4978,
Q4979,
Q4980,
Q4981,
Q4982,
Q4983,
Q4984,
Q4985,R72793
Q4986,
Q4987,
Q4988,
Q4989,
Q4990,
Q4991,
Q4992,
Q4993,R46310
Q4994,
Q4995,R22569
Q4996,
Q4997,
Q4998,
Q4999,
Q5000,
Q5001,
Q5002,
Q5003,
Q5004,R74136
Q5005,
Q5006,
Q5007,
Q5008,
Q5009,R67334
Q5010,
Q5011,
Q5012,
Q5013,
Q5014,
Q5015,R39111
Q5016,
Q5017,
Q5018,
Q5019,R66934
Q5020,
Q5021,
Q5022,
Q5023,
Q5024,R94024
Q5025,
Q5026,
Q5027,
Q5028,
Q5029,
Q5030,
Q5031,
Q5032,
Q5033,
Q5034,
Q5035,
Q5036,
Q5037,R80202
Q5038,
Q5039,
Q5040,
Q5041,R93178
Q5042,
Q5043,
Q5044,
Q5045,
Q5046,
Q5047,
Q5048,R25198
Q5049,R92673
Q5050,
Q5051,
Q5052,
Q5053,
Q5054,
Q5055,
Q5056,
Q5057,
Q5058,
Q5059,
Q5060,
Q5061,
Q5062,
Q5063,
Q5064,R93699
Q5065,
Q5066,R10874
Q5067,R47114
Q5068,
Q5069,
Q5070,R50197
Q5071,
Q5072,
Q5073,
Q5074,
Q5075,
Q5076,
Q5077,
Q5078,
Q5079,
Q5080,
Q5081,
Q5082,R66884
Q5083,
Q5084,
Q5085,
Q5086,
Q5087,R83216
Q5088,
Q5089,R76950
Q5090,
Q5091,
Q5092,
Q5093,R26198
Q5094,
Q5095,
Q5096,
Q5097,
Q5098,
Q5099,
Q5100,
Q5101,
Q5102,
Q5103,
Q5104,
Q5105,
Q5106,R93924
Q5107,
Q5108,
Q5109,R41787
Q5110,
Q5111,
Q5112,
Q5113,
Q5114,
Q5115,
Q5116,R56316
Q5117,
Q5118,
Q5119,
Q5120,
Q5121,
Q5122,
Q5123,R57721
Q5124,R07507
Q5125,
Q5126,R50597
Q5127,
Q5128,
Q5129,
Q5130,
Q5131,
Q5132,
Q5133,R78325
Q5134,
Q5135,
Q5136,R78758
Q5137,
Q5138,
Q5139,
Q5140,
Q5141,
Q5142,
Q5143,
Q5144,
Q5145,
Q5146,R41537
Q5147,
Q5148,
Q5149,
Q5150,
Q5151,
Q5152,
Q5153,
Q5154,
Q5155,
Q5156,
Q5157,
Q5158,
Q5159,
Q5160,
Q5161,
Q5162,
Q5163,
Q5164,
Q5165,
Q5166,
Q5167,
Q5168,
Q5169,
Q5170,
Q5171,
Q5172,
Q5173,
Q5174,
Q5175,
Q5176,
Q5177,
Q5178,
Q5179,
Q5180,
Q5181,
Q5182,
Q5183,
Q5184,
Q5185,R76350
Q5186,
Q5187,
Q5188,R93028
Q5189,
Q5190,
Q5191,
Q5192,
Q5193,
Q5194,
Q5195,
Q5196,
Q5197,
Q5198,R66384
Q5199,
Q5200,
Q5201,R98763
Q5202,
Q5203,
Q5204,R13337
Q5205,
Q5206,
Q5207,
Q5208,
Q5209,R97488
Q5210,
Q5211,
Q5212,
Q5213,
Q5214,
Q5215,
Q5216,
Q5217,
Q5218,R49034
Q5219,R36676
Q5220,
Q5221,
Q5222,
Q5223,
Q5224,
Q5225,
Q5226,
Q5227,
Q5228,R70156
Q5229,
Q5230,
Q5231,
Q5232,R30261
Q5233,
Q5234,R21169
Q5235,R20969
Q5236,
Q5237,
Q5238,
Q5239,
Q5240,
Q5241,R74336
Q5242,R55915
Q5243,
Q5244,
Q5245,R87424
Q5246,
Q5247,
Q5248,
Q5249,R86049
Q5250,R08629
Q5251,
Q5252,
Q5253,
Q5254,
Q5255,R96472
Q5256,R40361
Q5257,R31966
Q5258,
Q5259,
Q5260,
Q5261,
Q5262,
Q5263,
Q5264,
Q5265,R81244
Q5266,R75147
Q5267,
Q5268,R64509
Q5269,
Q5270,
Q5271,
Q5272,
Q5273,
Q5274,
Q5275,
Q5276,
Q5277,R80694
Q5278,
Q5279,
Q5280,
Q5281,R56853
Q5282,
Q5283,R68384
Q5284,
Q5285,
Q5286,
Q5287,
Q5288,
Q5289,
Q5290,
Q5291,
Q5292,
Q5293,R61027
Q5294,R70673
Q5295,
Q5296,
Q5297,
Q5298,
Q5299,R40411
Q5300,
Q5301,R78708
Q5302,
Q5303,
Q5304,
Q5305,
Q5306,
Q5307,
Q5308,
Q5309,
Q5310,R53796
Q5311,R44327
Q5312,
Q5313,R76063
Q5314,
Q5315,
Q5316,
Q5317,
Q5318,
Q5319,
Q5320,R22119
Q5321,
Q5322,R66334
Q5323,
Q5324,
Q5325,
Q5326,
Q5327,
Q5328,
Q5329,
Q5330,R13637
Q5331,
Q5332,
Q5333,
Q5334,
Q5335,
Q5336,
Q5337,
Q5338,
Q5339,
Q5340,
Q5341,
Q5342,
Q5343,
Q5344,
Q5345,
Q5346,
Q5347,R50447
Q5348,
Q5349,
Q5350,
Q5351,
Q5352,
Q5353,
Q5354,
Q5355,
Q5356,
Q5357,
Q5358,
Q5359,
Q5360,
Q5361,
Q5362,R30161
Q5363,
Q5364,
Q5365,
Q5366,
Q5367,
Q5368,
Q5369,
Q5370,
Q5371,R65844
Q5372,
Q5373,
Q5374,
Q5375,
Q5376,
Q5377,R56670
Q5378,
Q5379,
Q5380,
Q5381,
Q5382,
Q5383,
Q5384,
Q5385,
Q5386,
Q5387,
Q5388,R79802
Q5389,
Q5390,
Q5391,
Q5392,
Q5393,
Q5394,R52681
Q5395,
Q5396,
Q5397,R73019
Q5398,
Q5399,
Q5400,R51686
Q5401,R58101
Q5402,
Q5403,
Q5404,
Q5405,
Q5406,
Q5407,
Q5408,
Q5409,
Q5410,
Q5411,
Q5412,
Q5413,
Q5414,
Q5415,R53496
Q5416,
Q5417,R31695
Q5418,
Q5419,
Q5420,
Q5421,
Q5422,
Q5423,
Q5424,
Q5425,
Q5426,
Q5427,R62971
Q5428,
Q5429,
Q5430,R91728
Q5431,
Q5432,
Q5433,
Q5434,
Q5435,R82441
Q5436,
Q5437,
Q5438,
Q5439,R07807
Q5440,R55965
Q5441,
Q5442,
Q5443,R93974
Q5444,R25348
Q5445,R85949
Q5446,
Q5447,
Q5448,R17736
Q5449,
Q5450,
Q5451,
Q5452,
Q5453,
Q5454,
Q5455,R79223
Q5456,R71873
Q5457,
Q5458,
Q5459,
Q5460,
Q5461,R88021
Q5462,R82691
Q5463,
Q5464,
Q5465,
Q5466,
Q5467,
Q5468,
Q5469,R84133
Q5470,R41430
Q5471,
Q5472,R11363
Q5473,
Q5474,
Q5475,
Q5476,
Q5477,
Q5478,
Q5479,
Q5480,
Q5481,
Q5482,
Q5483,
Q5484,R36275
Q5485,
Q5486,
Q5487,
Q5488,
Q5489,
Q5490,
Q5491,
Q5492,R92928
Q5493,
Q5494,
Q5495,
Q5496,
Q5497,
Q5498,
Q5499,
Q5500,
Q5501,
Q5502,
Q5503,R80544
Q5504,R43755
Q5505,
Q5506,R41887
Q5507,
Q5508,
Q5509,
Q5510,
Q5511,
Q5512,
Q5513,
Q5514,
Q5515,
Q5516,
Q5517,R88871
Q5518,R47164
Q5519,R61469
Q5520,
Q5521,
Q5522,
Q5523,
Q5524,
Q5525,
Q5526,
Q5527,
Q5528,
Q5529,
Q5530,R53546
Q5531,
Q5532,R78225
Q5533,
Q5534,R37780
Q5535,R49334
Q5536,R40211
Q5537,R86446
Q5538,
Q5539,
Q5540,R37108
Q5541,R90986
Q5542,
Q5543,
Q5544,
Q5545,
Q5546,
Q5547,R85491
Q5548,R50497
Q5549,
Q5550,
Q5551,
Q5552,
Q5553,R45003
Q5554,R63387
Q5555,
Q5556,
Q5557,
Q5558,R18844
Q5559,
Q5560,
Q5561,
Q5562,
Q5563,R84433
Q5564,
Q5565,
Q5566,R35252
Q5567,
Q5568,
Q5569,
Q5570,R70106
Q5571,
Q5572,
Q5573,
Q5574,
Q5575,
Q5576,
Q5577,
Q5578,
Q5579,R56516
Q5580,
Q5581,
Q5582,R48684
Q5583,R91136
Q5584,R83734
Q5585,
Q5586,
Q5587,
Q5588,R71373
Q5589,
Q5590,
Q5591,
Q5592,
Q5593,R50751
Q5594,
Q5595,
Q5596,
Q5597,
Q5598,R21969
Q5599,
Q5600,
Q5601,
Q5602,
Q5603,
Q5604,
Q5605,
Q5606,
Q5607,
Q5608,
Q5609,
Q5610,R73736
Q5611,
Q5612,
Q5613,R15208
Q5614,
Q5615,
Q5616,
Q5617,
Q5618,
Q5619,R27098
Q5620,
Q5621,R78191
Q5622,
Q5623,
Q5624,
Q5625,
Q5626,
Q5627,
Q5628,R36325
Q5629,
Q5630,
Q5631,
Q5632,
Q5633,
Q5634,R24856
Q5635,
Q5636,
Q5637,R71073
Q5638,
Q5639,
Q5640,
Q5641,R43905
Q5642,
Q5643,
Q5644,
Q5645,
Q5646,
Q5647,
Q5648,
Q5649,
Q5650,R71223
Q5651,
Q5652,R24342
Q5653,
Q5654,
Q5655,
Q5656,
Q5657,
Q5658,R17936
Q5659,
Q5660,
Q5661,
Q5662,
Q5663,
Q5664,R10342
Q5665,
Q5666,
Q5667,
Q5668,
Q5669,
Q5670,
Q5671,
Q5672,
Q5673,R33571
Q5674,R43104
Q5675,
Q5676,
Q5677,
Q5678,
Q5679,
Q5680,R88271
Q5681,R06094
Q5682,
Q5683,R41637
Q5684,
Q5685,
Q5686,R22169
Q5687,R43704
Q5688,
Q5689,
Q5690,
Q5691,
Q5692,
Q5693,
Q5694,
Q5695,
Q5696,
Q5697,R49284
Q5698,
Q5699,R79323
Q5700,
Q5701,R39661
Q5702,R97028
Q5703,
Q5704,
Q5705,R16783
Q5706,
Q5707,R97757
Q5708,
Q5709,
Q5710,
Q5711,
Q5712,R94935
Q5713,
Q5714,
Q5715,
Q5716,
Q5717,R74436
Q5718,
Q5719,R28019
Q5720,
Q5721,
Q5722,
Q5723,
Q5724,
Q5725,
Q5726,R83684
Q5727,
Q5728,R59017
Q5729,
Q5730,
Q5731,
Q5732,
Q5733,
Q5734,
Q5735,
Q5736,
Q5737,
Q5738,
Q5739,
Q5740,
Q5741,R51223
Q5742,
Q5743,R36175
Q5744,R35782
Q5745,
Q5746,
Q5747,
Q5748,R95705
Q5749,
Q5750,
Q5751,R42314
Q5752,R09811
Q5753,R72595
Q5754,
Q5755,
Q5756,R29629
Q5757,
Q5758,
Q5759,
Q5760,R45935
Q5761,
Q5762,
Q5763,
Q5764,R36858
Q5765,
Q5766,
Q5767,
Q5768,
Q5769,
Q5770,
Q5771,
Q5772,R75797
Q5773,
Q5774,
Q5775,
Q5776,
Q5777,
Q5778,
Q5779,R45835
Q5780,
Q5781,
Q5782,R46764
Q5783,R16512
Q5784,
Q5785,R57951
Q5786,
Q5787,R16933
Q5788,R01619
Q5789,
Q5790,
Q5791,R10292
Q5792,
Q5793,
Q5794,
Q5795,
Q5796,
Q5797,R88921
Q5798,
Q5799,
Q5800,R72073
Q5801,
Q5802,
Q5803,
Q5804,R76213
Q5805,
Q5806,
Q5807,R36425
Q5808,
Q5809,R37880
Q5810,
Q5811,
Q5812,R74944
Q5813,R51736
Q5814,
Q5815,
Q5816,
Q5817,
Q5818,
Q5819,
Q5820,
Q5821,
Q5822,
Q5823,
Q5824,
Q5825,
Q5826,
Q5827,R24756
Q5828,
Q5829,
Q5830,
Q5831,
Q5832,R17586
Q5833,
Q5834,
Q5835,
Q5836,
Q5837,
Q5838,R06957
Q5839,
Q5840,
Q5841,
Q5842,
Q5843,R73786
Q5844,
Q5845,
Q5846,R43855
Q5847,
Q5848,
Q5849,
Q5850,
Q5851,
Q5852,
Q5853,
Q5854,
Q5855,
Q5856,
Q5857,
Q5858,
Q5859,
Q5860,
Q5861,
Q5862,
Q5863,
Q5864,
Q5865,
Q5866,
Q5867,
Q5868,
Q5869,
Q5870,
Q5871,
Q5872,
Q5873,R90684
Q5874,
Q5875,
Q5876,
Q5877,
Q5878,
Q5879,
Q5880,
Q5881,
Q5882,R12787
Q5883,R77801
Q5884,R87571
Q5885,
Q5886,
Q5887,
Q5888,
Q5889,R64975
Q5890,
Q5891,
Q5892,
Q5893,R99823
Q5894,
Q5895,R70573
Q5896,R84564
Q5897,
Q5898,
Q5899,
Q5900,
Q5901,
Q5902,
Q5903,
Q5904,
Q5905,
Q5906,
Q5907,
Q5908,R79952
Q5909,
Q5910,
Q5911,R70623
Q5912,
Q5913,
Q5914,
Q5915,
Q5916,
Q5917,R71423
Q5918,R76113
Q5919,
Q5920,
Q5921,
Q5922,R49828
Q5923,
Q5924,
Q5925,
Q5926,
Q5927,
Q5928,
Q5929,R81971
Q5930,
Q5931,
Q5932,
Q5933,
Q5934,
Q5935,
Q5936,
Q5937,R13836
Q5938,
Q5939,
Q5940,
Q5941,
Q5942,
Q5943,
Q5944,R62879
Q5945,
Q5946,
Q5947,
Q5948,
Q5949,R83566
Q5950,
Q5951,
Q5952,
Q5953,
Q5954,
Q5955,
Q5956,R91662
Q5957,
Q5958,
Q5959,
Q5960,
Q5961,
Q5962,
Q5963,
Q5964,
Q5965,R32216
Q5966,R76300
Q5967,
Q5968,
Q5969,R24142
Q5970,
Q5971,
Q5972,R65053
Q5973,
Q5974,R93402
Q5975,
Q5976,
Q5977,R16733
Q5978,
Q5979,
Q5980,R21769
Q5981,
Q5982,
Q5983,
Q5984,
Q5985,
Q5986,
Q5987,
Q5988,
Q5989,
Q5990,
Q5991,
Q5992,
Q5993,
Q5994,
Q5995,
Q5996,
Q5997,R89990
Q5998,
Q5999,
Q6000,
Q6001,
Q6002,R37058
Q6003,
Q6004,
Q6005,
Q6006,
Q6007,
Q6008,
Q6009,
Q6010,R62502
